0,TCGA.2K.A9WE.01A,TCGA.DZ.6134.01A,TCGA.BQ.7053.01A,TCGA.GL.A9DE.01A,TCGA.B9.5156.01A,TCGA.A4.A57E.01A,TCGA.2Z.A9JQ.01A,TCGA.MH.A562.01A,TCGA.UZ.A9PN.01A,TCGA.2Z.A9J3.01A,TCGA.UZ.A9PX.01A,TCGA.EV.5902.01A,TCGA.DW.7838.01A,TCGA.BQ.5883.01A,TCGA.Y8.A898.01A,TCGA.KV.A6GD.01A,TCGA.HE.A5NH.01A,TCGA.2Z.A9JG.01A,TCGA.A4.8312.01A,TCGA.BQ.5879.01A,TCGA.G7.7502.01A,TCGA.A4.8516.01A,TCGA.IZ.A6M9.01A,TCGA.BQ.7045.01A,TCGA.UZ.A9PS.01A,TCGA.MH.A561.01A,TCGA.MH.A55W.01A,TCGA.IA.A83V.01A,TCGA.B9.5155.01A,TCGA.B9.A5W8.01A,TCGA.2Z.A9J6.01A,TCGA.B9.7268.01A,TCGA.5P.A9K6.01A,TCGA.Y8.A8RY.01A,TCGA.MH.A855.01A,TCGA.HE.7130.01A,TCGA.P4.AAVK.01A,TCGA.B9.4617.01A,TCGA.Y8.A8S1.01A,TCGA.G7.7501.01A,TCGA.SX.A7SN.01A,TCGA.2Z.A9JD.01A,TCGA.G7.6790.01A,TCGA.DW.7834.01A,TCGA.HE.7129.01A,TCGA.P4.A5E7.01A,TCGA.5P.A9JU.01A,TCGA.BQ.5875.01A,TCGA.GL.A9DC.01A,TCGA.B9.A8YH.01A,TCGA.MH.A856.01A,TCGA.EV.5901.01A,TCGA.BQ.7060.01A,TCGA.P4.A5EA.01A,TCGA.Y8.A895.01A,TCGA.B1.A47M.01A,TCGA.PJ.A5Z9.01A,TCGA.HE.A5NK.01A,TCGA.5P.A9KA.01A,TCGA.A4.7734.01A,TCGA.SX.A7SR.01A,TCGA.BQ.5890.01A,TCGA.B3.4103.01A,TCGA.DW.7837.01A,TCGA.A4.7996.01A,TCGA.UZ.A9PP.01A,TCGA.2Z.A9JE.01A,TCGA.GL.A4EM.01A,TCGA.2Z.A9JN.01A,TCGA.UZ.A9PV.01A,TCGA.5P.A9KF.01A,TCGA.2Z.A9JK.01A,TCGA.A4.A5Y1.01A,TCGA.4A.A93W.01A,TCGA.EV.5903.01A,TCGA.MH.A857.01A,TCGA.2Z.A9J2.01A,TCGA.BQ.7062.01A,TCGA.DW.7841.01A,TCGA.DZ.6133.01A,TCGA.DZ.6135.01A,TCGA.UZ.A9PU.01A,TCGA.DW.5560.01A,TCGA.GL.A59R.01A,TCGA.GL.7966.01A,TCGA.IA.A83W.01A,TCGA.SX.A71R.01A,TCGA.B9.4115.01A,TCGA.BQ.5887.01A,TCGA.DW.5561.01A,TCGA.A4.8515.01A,TCGA.5P.A9K9.01A,TCGA.BQ.5877.01A,TCGA.BQ.7051.01A,TCGA.2Z.A9J7.01A,TCGA.UZ.A9PM.01A,TCGA.F9.A97G.01A,TCGA.B1.7332.01A,TCGA.BQ.7059.01A,TCGA.A4.A7UZ.01A,TCGA.SX.A71S.01A,TCGA.P4.AAVO.01A,TCGA.DZ.6132.01A,TCGA.BQ.7046.01A,TCGA.A4.8630.01A,TCGA.BQ.7056.01A,TCGA.2Z.A9JT.01A,TCGA.2Z.A9J8.01A,TCGA.HE.A5NJ.01A,TCGA.2Z.A9JL.01A,TCGA.AL.7173.01A,TCGA.G7.6793.01A,TCGA.AL.3466.01A,TCGA.J7.6720.01A,TCGA.SX.A7SM.01A,TCGA.BQ.5880.01A,TCGA.P4.A5ED.01A,TCGA.B9.A44B.01A,TCGA.P4.AAVL.01A,TCGA.5P.A9KE.01A,TCGA.A4.7915.01A,TCGA.DW.7840.01A,TCGA.F9.A7VF.01A,TCGA.B9.4116.01A,TCGA.BQ.5893.01A,TCGA.BQ.7058.01A,TCGA.BQ.5885.01A,TCGA.A4.7585.01A,TCGA.A4.A4ZT.01A,TCGA.IA.A83S.01A,TCGA.B9.4117.01A,TCGA.SX.A7SO.01A,TCGA.P4.A5E8.01A,TCGA.AL.3472.01A,TCGA.UZ.A9PZ.01A,TCGA.B9.A5W7.01A,TCGA.A4.8310.01A,TCGA.WN.AB4C.01A,TCGA.V9.A7HT.01A,TCGA.SX.A7SP.01A,TCGA.5P.A9JV.01A,TCGA.DW.7836.01A,TCGA.A4.7286.01A,TCGA.B3.A6W5.01A,TCGA.P4.A5E6.01A,TCGA.AT.A5NU.01A,TCGA.A4.7584.01A,TCGA.SX.A71U.01A,TCGA.AL.A5DJ.01A,TCGA.J7.A8I2.01A,TCGA.BQ.7055.01A,TCGA.UZ.A9PO.01A,TCGA.SX.A7SS.01A,TCGA.KV.A6GE.01A,TCGA.Q2.A5QZ.01A,TCGA.BQ.5892.01A,TCGA.G7.A8LC.01A,TCGA.5P.A9KH.01A,TCGA.5P.A9K2.01A,TCGA.BQ.5881.01A,TCGA.KV.A74V.01A,TCGA.5P.A9K8.01A,TCGA.BQ.5888.01A,TCGA.4A.A93X.01A,TCGA.IZ.A6M8.01A,TCGA.HE.A5NL.01A,TCGA.DW.7839.01A,TCGA.Y8.A8RZ.01A,TCGA.G7.6789.01A,TCGA.5P.A9JW.01A,TCGA.BQ.7061.01A,TCGA.BQ.5884.01A,TCGA.HE.7128.01A,TCGA.IA.A40U.01A,TCGA.GL.6846.01A,TCGA.P4.A5EB.01A,TCGA.SX.A71W.01A,TCGA.A4.7288.01A,TCGA.BQ.5891.01A,TCGA.BQ.5882.01A,TCGA.2Z.A9J9.01A,TCGA.B9.4113.01A,TCGA.IA.A40Y.01A,TCGA.A4.7287.01A,TCGA.B3.8121.01A,TCGA.SX.A71V.01A,TCGA.5P.A9K3.01A,TCGA.B1.A47N.01A,TCGA.UZ.A9PL.01A,TCGA.BQ.7044.01A,TCGA.DW.7842.01A,TCGA.A4.A5DU.01A,TCGA.G7.A4TM.01A,TCGA.SX.A7SL.01A,TCGA.G7.6792.01A,TCGA.Y8.A896.01A,TCGA.B1.A47O.01A,TCGA.BQ.5878.01A,TCGA.B1.5398.01A,TCGA.PJ.A5Z8.01A,TCGA.BQ.7049.01A,TCGA.B3.3926.01A,TCGA.GL.8500.01A,TCGA.2Z.A9JS.01A,TCGA.MH.A560.01A,TCGA.A4.A5XZ.01A,TCGA.G7.6796.01A,TCGA.P4.AAVM.01A,TCGA.F9.A7Q0.01A,TCGA.2Z.A9JI.01A,TCGA.2Z.A9JJ.01A,TCGA.AL.3471.01A,TCGA.5P.A9JY.01A,TCGA.BQ.5894.01A,TCGA.B9.A5W9.01A,TCGA.F9.A8NY.01A,TCGA.A4.8311.01A,TCGA.MH.A854.01A,TCGA.SX.A7SQ.01A,TCGA.5P.A9K4.01A,TCGA.UZ.A9PK.01A,TCGA.BQ.7050.01A,TCGA.Y8.A897.01A,TCGA.G7.6795.01A,TCGA.A4.A48D.01A,TCGA.SX.A7SU.01A,TCGA.G7.A8LD.01A,TCGA.F9.A4JJ.01A,TCGA.BQ.7048.01A,TCGA.A4.8518.01A,TCGA.A4.7732.01A,TCGA.A4.A772.01A,TCGA.UZ.A9Q1.01A,TCGA.A4.8098.01A,TCGA.GL.A9DD.01A,TCGA.HE.A5NF.01A,TCGA.AL.3473.01A,TCGA.IZ.8196.01A,TCGA.2Z.A9JR.01A,TCGA.B3.3925.01A,TCGA.2Z.A9JP.01A,TCGA.2Z.A9J1.01A,TCGA.2Z.A9J5.01A,TCGA.A4.7583.01A,TCGA.B3.4104.01A,TCGA.5P.A9JZ.01A,TCGA.BQ.5876.01A,TCGA.Y8.A894.01A,TCGA.5P.A9KC.01A,TCGA.UZ.A9Q0.01A,TCGA.B1.A657.01A,TCGA.J7.8537.01A,TCGA.GL.A59T.01A,TCGA.A4.8517.01A,TCGA.UZ.A9PR.01A,TCGA.AL.3467.01A,TCGA.2Z.A9JM.01A,TCGA.IA.A40X.01A,TCGA.IA.A83T.01A,TCGA.B1.A656.01A,TCGA.AL.3468.01A,TCGA.G7.A8LB.01A,TCGA.B1.A655.01A,TCGA.2Z.A9JO.01A,TCGA.HE.A5NI.01A,TCGA.BQ.5889.01A,TCGA.UZ.A9PQ.01A,TCGA.IZ.8195.01A,TCGA.UN.AAZ9.01A,TCGA.B1.A654.01A,TCGA.4A.A93Y.01A,TCGA.O9.A75Z.01A,TCGA.A4.A6HP.01A,TCGA.G7.6797.01A,TCGA.MH.A55Z.01A,TCGA.5P.A9K0.01A,TCGA.WN.A9G9.01A,TCGA.B9.A8YI.01A,TCGA.GL.7773.01A,TCGA.UZ.A9PJ.01A,TCGA.A4.7828.01A,TCGA.B9.A69E.01A,TCGA.A4.A5Y0.01A,TCGA.G7.A8LE.01A,TCGA.BQ.5886.01A,TCGA.A4.7997.01A,TCGA.Y8.A8S0.01A
X,0.73000587,0.348153601,0.528012025,1.805539131,0.259912126,2.374919408,0.156701363,0.277457634,0.980270561,1.002655543,0.65749952,0.127005957,0.85524311,2.946695879,0.417797354,0.381502402,0.455487147,0.294178303,2.081027401,1.033938565,0.576527126,1.485628809,0.102893086,0.490184013,0.745265861,0.352673779,1.761534135,0.302030794,0.557480935,0.289489992,0.719115307,0.352812394,0.538915364,0.93246327,0.387897044,0.026244222,0.542393773,0.538796117,1.076857322,1.166661065,0.347847827,0.208313051,1.174456261,0.238969169,0.712190151,0.268660568,0.091838819,0.222217307,1.569879746,1.386561625,0.486027821,0.416610428,0.217905762,0.514200967,0.236560444,0.616592402,0.762471051,0.107185027,0.363647219,0.254614183,0.488936416,0.375606089,0.309492174,0.447101726,0.751470404,0.621424084,0.131360932,0.801708751,2.81859076,0.731655732,0.496141406,0.457716401,1.996305177,0.252693242,0.192316862,3.517834331,0.455200707,0.341753608,0.385106605,0.997657835,0.966123435,0.810782482,0.891086627,0.738707963,0.97784474,0.819793761,0.308995376,0.869172614,1.737491359,0.835714106,0.655039463,0.585833007,0.902660456,0.907871956,0.434446378,0.310995383,0.78762299,0.504105739,0.680606248,0.37266391,0.540135139,1.6084949,0.902593103,0.253661713,0.942096251,0.944581194,0.065755516,1.923459857,0.767851709,1.198082095,0.664028215,0.94149655,2.709303058,0.721692324,0.493744251,1.044878568,0.190969759,0.433663745,0.938831635,0.561921235,1.741147115,0.690485159,0.147226817,0.619941178,1.14933624,1.303897445,2.008135832,2.531511069,0.653381943,0.470709849,0.254783306,1.296917074,0.558180518,0.22616987,0.215135204,0.702117703,0.481029727,1.067598171,0.964214931,1.264407102,0.218491222,0.344247826,1.061456512,1.332205762,1.641443217,0.503533088,0.300686528,0.760386386,0.960675464,0,1.562358857,1.179174622,0.865713132,0.464234685,0.444732377,0.186642736,0.181874236,2.665036385,0.312172986,0.931789372,0.919522556,3.362931705,0.057200737,2.665108402,0.10206129,0.189475199,0.33546968,2.02884595,0.659010862,0.890952575,1.394657056,1.636753268,0.43041506,0.432948466,0.048445028,1.924647756,0.67978811,1.687806334,0.624113883,0.217237929,0.032918328,0.457170278,0.364129411,0.2941992,0.354413597,0.957472762,1.436737131,0.082300166,0.499224029,2.032890871,0.492759733,0.342407764,0.254986234,0.07682833,0.688214754,1.481611677,0.475140871,2.608869874,0.420041409,0.294949344,0.364098948,0.068913959,0.879462741,0.417380717,0.09681665,0.371125164,0.617020507,0.361295972,0.071441615,0.724030242,0.920782903,1.302190301,0.225457059,0.262992131,0.58876274,1.730128846,0.133776059,0.567330294,0.668396835,0.487420251,0.682733417,0.470538676,0.610276609,0.776906996,0.871552831,0.187045848,0.3861417,0.861959172,1.618775247,0.850720525,0.466889352,0.166403532,0.471620892,1.154065314,0.75978317,0.413061823,0.083157496,0.615555211,0.448496069,0.569720256,0.286615078,0.367344,0.312175878,0.289102269,0.006620714,0.085197961,0,0.572714381,0.045496774,0.356177166,0.162024272,2.149290873,0.464616423,0.315050368,0.367003038,1.668841407,0.260874558,0.141857647,0.106815183,0.809207236,0.458251041,0.028240136,1.735776951,1.356610632,0.588057898,0.772856174,1.710316269,0.926486295,0,0.189296661,0.646472201,0.330308143,0.456649471,0.367191607,0.361598351,0.194593384,0.427640394,1.884605828,0.20316849,0.35805834,0.053650761,1.026162097,1.041329707,0.471862379,0.338423983,1.524658925,0.132930405
